Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix,,
27/03/2025,09:28:01,26/03/2025,19:19:25,8674886293973,0x3eff,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,20,-,0,-,0,0,41,0a,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161317,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:19:23 ,,
27/03/2025,08:25:54,26/03/2025,00:26:03,8674886293973,0x218f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a031a01,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:26:01 ,,
27/03/2025,09:28:03,26/03/2025,19:19:45,8674886293973,0x3f01,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,21,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16132b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:19:43 ,,
27/03/2025,09:28:04,26/03/2025,19:19:55,8674886293973,0x3f02,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,22,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161335,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:19:53 ,,
27/03/2025,09:28:04,26/03/2025,19:20:05,8674886293973,0x3f03,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,22,-,0,-,0,0,41,0b,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161403,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:20:03 ,,
27/03/2025,09:22:14,26/03/2025,13:34:10,8674886293973,0x3bc6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,8,-,1,0,0,0x027c,-23.328942,-51.177597,07e9031a102208,724,6,c4a7,07a71434,0x000003,0x0000000309,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:34:08 ,,
27/03/2025,09:28:05,26/03/2025,19:20:25,8674886293973,0x3f06,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,22,-,0,-,0,0,41,0b,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161417,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:20:23 ,,
27/03/2025,08:56:32,26/03/2025,05:36:38,8674886293973,0x3045,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a082424,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:36:36 ,,
27/03/2025,08:36:39,26/03/2025,02:14:43,8674886293973,0x26ba,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a050e29,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 05:14:41 ,,
27/03/2025,08:57:59,26/03/2025,05:52:51,8674886293973,0x30f8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a083431,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:52:49 ,,
27/03/2025,09:28:07,26/03/2025,19:21:05,8674886293973,0x3f0b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,23,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161503,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:21:03 ,,
27/03/2025,09:28:07,26/03/2025,19:21:15,8674886293973,0x3f0c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,22,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16150d,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:21:13 ,,
27/03/2025,09:28:08,26/03/2025,19:21:25,8674886293973,0x3f0d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,24,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161517,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:21:23 ,,
27/03/2025,08:30:23,26/03/2025,01:10:36,8674886293973,0x23b6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a040a22,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:10:34 ,,
27/03/2025,09:28:09,26/03/2025,19:21:45,8674886293973,0x3f0f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,21,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16152b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:21:43 ,,
27/03/2025,08:34:22,26/03/2025,01:52:03,8674886293973,0x25a0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a043401,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:52:01 ,,
27/03/2025,09:28:10,26/03/2025,19:22:05,8674886293973,0x3f11,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,22,-,0,-,0,0,41,8,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161603,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:22:03 ,,
27/03/2025,09:04:54,26/03/2025,07:03:03,8674886293973,0x3449,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0255,-23.323112,-51.189647,07e9031a0a0300,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 10:03:00 ,,
27/03/2025,09:28:11,26/03/2025,19:22:25,8674886293973,0x3f13,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,21,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161617,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:22:23 ,,
27/03/2025,09:28:11,26/03/2025,19:22:35,8674886293973,0x3f14,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,20,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161622,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:22:34 ,,
27/03/2025,09:28:12,26/03/2025,19:22:45,8674886293973,0x3f15,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,17,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16162b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:22:43 ,,
27/03/2025,09:05:45,26/03/2025,07:15:23,8674886293973,0x34b4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,0,0,11,0c,-,1,0,010b,0x023e,-23.323343,-51.189758,07e9031a0a0f15,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-26 10:15:21 ,,
27/03/2025,09:28:13,26/03/2025,19:23:05,8674886293973,0x3f17,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,14,-,0,-,0,0,41,0b,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161703,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:23:03 ,,
27/03/2025,09:28:13,26/03/2025,19:23:15,8674886293973,0x3f19,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,12,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16170d,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:23:13 ,,
27/03/2025,09:28:14,26/03/2025,19:23:25,8674886293973,0x3f1a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,12,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161717,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:23:23 ,,
27/03/2025,09:21:34,26/03/2025,13:25:05,8674886293973,0x3b74,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,8,-,1,0,0,0x0242,-23.329728,-51.177582,07e9031a101902,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:25:02 ,,
27/03/2025,09:28:15,26/03/2025,19:23:45,8674886293973,0x3f1c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,18,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16172b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:23:43 ,,
27/03/2025,09:28:15,26/03/2025,19:23:55,8674886293973,0x3f1d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,20,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161735,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:23:53 ,,
27/03/2025,09:28:16,26/03/2025,19:24:05,8674886293973,0x3f1e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,19,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161803,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:24:03 ,,
27/03/2025,09:10:49,26/03/2025,09:33:26,8674886293973,0x3641,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,0,0,11,8,-,2,0,0,0x0222,-23.329632,-51.177831,07e9031a0c2117,724,6,c4a7,07a71434,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, 10.0, 2025-03-26 12:33:23 ,,
27/03/2025,09:19:37,26/03/2025,12:49:23,8674886293973,0x3a7d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,9,-,1,0,0,0x0247,-23.329774,-51.17781,07e9031a0f3115,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:49:21 ,,
27/03/2025,09:25:19,26/03/2025,18:23:41,8674886293973,0x3da8,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,85,-,0,-,0,0,11,5,-,1,0,0,0x025c,-23.330103,-51.177779,07e9031a151728,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, 9.0, 2025-03-26 21:23:40 ,,
27/03/2025,09:28:18,26/03/2025,19:24:45,8674886293973,0x3f22,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,13,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16182b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:24:43 ,,
27/03/2025,08:31:38,26/03/2025,01:22:56,8674886293973,0x244e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a041636,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:22:54 ,,
27/03/2025,09:28:19,26/03/2025,19:25:05,8674886293973,0x3f24,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,14,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161903,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:25:03 ,,
27/03/2025,09:28:19,26/03/2025,19:25:15,8674886293973,0x3f25,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,13,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a16190d,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:25:13 ,,
27/03/2025,09:28:20,26/03/2025,19:25:25,8674886293973,0x3f27,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,11,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161917,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:25:23 ,,
27/03/2025,08:52:47,26/03/2025,04:59:18,8674886293973,0x2e76,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a073b10,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:59:16 ,,
27/03/2025,08:17:58,25/03/2025,23:07:20,8674886293973,0x1dbf,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,00ee,0x023f,-23.322999,-51.189822,07e9031a020712,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:07:18 ,,
27/03/2025,08:56:58,26/03/2025,05:40:58,8674886293973,0x307a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a082838,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:40:56 ,,
27/03/2025,09:03:15,26/03/2025,06:45:02,8674886293973,0x337f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0210,-23.323136,-51.189757,07e9031a092d00,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 09:45:00 ,,
27/03/2025,08:32:25,26/03/2025,01:30:41,8674886293973,0x24af,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a041e27,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:30:39 ,,
27/03/2025,09:28:23,26/03/2025,19:26:25,8674886293973,0x3f2d,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,12,-,0,-,0,0,41,0b,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161a18,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:26:24 ,,
27/03/2025,09:28:23,26/03/2025,19:26:35,8674886293973,0x3f2e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,10,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161a22,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:26:34 ,,
27/03/2025,09:17:18,26/03/2025,12:25:38,8674886293973,0x395f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,0,0x0242,-23.329851,-51.177658,07e9031a0f1925,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:25:37 ,,
27/03/2025,09:23:59,26/03/2025,13:52:55,8674886293973,0x3ca0,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,5,-,5,0,010b,0x01b0,-23.329136,-51.178309,07e9031a103432,724,6,c4a7,07a71434,0x000007,0x0000000403,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:52:50 ,,
27/03/2025,08:27:13,26/03/2025,00:38:59,8674886293973,0x222f,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a032639,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:38:57 ,,
27/03/2025,09:22:54,26/03/2025,13:41:00,8674886293973,0x3c19,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,22,7,-,1,0,001d,0x0208,-23.329461,-51.178314,07e9031a102838,724,6,c4a7,07a71434,0x000005,0x0000000400,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 16:40:56 ,,
27/03/2025,09:28:26,26/03/2025,19:27:25,8674886293973,0x3f33,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,8,-,0,-,0,0,41,0b,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161b17,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:27:23 ,,
27/03/2025,08:20:29,25/03/2025,23:32:18,8674886293973,0x1ef4,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0b,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a02200f,724,6,c4a7,07a6b015,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 02:32:15 ,,
27/03/2025,09:28:27,26/03/2025,19:27:45,8674886293973,0x3f35,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,7,-,0,-,0,0,41,0b,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161b2b,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:27:43 ,,
27/03/2025,08:34:40,26/03/2025,01:55:03,8674886293973,0x25c6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a043701,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:55:01 ,,
27/03/2025,09:19:33,26/03/2025,12:48:43,8674886293973,0x3a74,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0a,-,1,0,0,0x0247,-23.329774,-51.17781,07e9031a0f3029,724,6,c4a7,07a71434,0x000000,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 15:48:41 ,,
27/03/2025,09:30:01,26/03/2025,19:58:56,8674886293973,0x3ffe,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,1,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a163a36,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:58:54 ,,
27/03/2025,09:28:29,26/03/2025,19:28:25,8674886293973,0x3f39,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,6,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161c17,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:28:23 ,,
27/03/2025,09:28:29,26/03/2025,19:28:36,8674886293973,0x3f3b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,6,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161c21,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:28:33 ,,
27/03/2025,09:28:30,26/03/2025,19:28:46,8674886293973,0x3f3c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,6,-,0,-,0,0,41,9,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161c2d,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:28:45 ,,
27/03/2025,08:51:32,26/03/2025,04:47:03,8674886293973,0x2dde,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a072f01,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:47:01 ,,
27/03/2025,09:28:31,26/03/2025,19:29:06,8674886293973,0x3f3e,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,7,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161d04,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:29:04 ,,
27/03/2025,08:43:49,26/03/2025,03:27:24,8674886293973,0x2a2a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0251,-23.32308,-51.189627,07e9031a061b16,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 06:27:22 ,,
27/03/2025,09:28:32,26/03/2025,19:29:26,8674886293973,0x3f40,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,9,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161d18,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:29:24 ,,
27/03/2025,09:11:47,26/03/2025,09:54:09,8674886293973,0x36bc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,0,0,41,6,-,1,0,0,0x023d,-23.329863,-51.177513,07e9031a0c3606,724,6,c4a7,07a7140c,0x000000,0x0000000208,0x000000,0x000000000000,-,-, -, -, 2025-03-26 12:54:06 ,,
27/03/2025,09:28:33,26/03/2025,19:29:46,8674886293973,0x3f42,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,10,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161d2c,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:29:44 ,,
27/03/2025,08:28:52,26/03/2025,00:55:26,8674886293973,0x22fa,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,00ee,0x0239,-23.323102,-51.189739,07e9031a033718,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 03:55:24 ,,
27/03/2025,08:55:56,26/03/2025,05:30:38,8674886293973,0x2ffa,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x024c,-23.323122,-51.189675,07e9031a081e24,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 08:30:36 ,,
27/03/2025,09:13:55,26/03/2025,10:26:38,8674886293973,0x37c6,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,5,-,3,0,107,0x02a7,-23.331404,-51.183968,07e9031a0d1a24,724,6,c4a7,07a71434,0x000007,0x0000000306,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 13:26:36 ,,
27/03/2025,09:28:35,26/03/2025,19:30:26,8674886293973,0x3f46,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,8,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161e18,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:30:24 ,,
27/03/2025,09:28:35,26/03/2025,19:30:36,8674886293973,0x3f47,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,9,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161e23,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:30:35 ,,
27/03/2025,09:28:36,26/03/2025,19:30:46,8674886293973,0x3f48,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,9,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161e2c,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:30:44 ,,
27/03/2025,08:48:04,26/03/2025,04:11:16,8674886293973,0x2c35,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,53,0x0258,-23.323113,-51.189557,07e9031a070b0e,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 07:11:14 ,,
27/03/2025,09:28:37,26/03/2025,19:31:06,8674886293973,0x3f4a,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,8,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161f05,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:31:05 ,,
27/03/2025,09:28:37,26/03/2025,19:31:16,8674886293973,0x3f4b,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,9,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161f0f,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:31:15 ,,
27/03/2025,09:28:38,26/03/2025,19:31:26,8674886293973,0x3f4c,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,9,-,0,-,0,0,41,0c,-,3,0,0,0x02b1,-23.330059,-51.177911,07e9031a161f19,724,6,c4a7,07a71434,0x000000,0x0000000407,0x000000,0x000000000000,-,-, -, -, 2025-03-26 22:31:25 ,,
27/03/2025,08:34:51,26/03/2025,01:56:53,8674886293973,0x25dc,GTFRI,0x00fe2fbf,802003,0x0902,0x0915,100,-,0,-,1,0,21,0c,-,1,0,0,0x0280,-23.323159,-51.189635,07e9031a043833,724,6,c4a7,07a6b033,0x000000,0x0000000208,0x000000,0x000000000000,-,-, 5.0, -, 2025-03-26 04:56:51 ,,
